OrderID,CustomerID,OrderDate,Product,Category,Quantity,Sales,Profit,Discount,Region,HourOfDay,DayOfWeek
ORD-003111,CUST-2486,2025-09-12 22:36:03,Jeans,Clothing,2,118.05732824702838,35.41719847410851,0.0,West,22,Friday
ORD-003112,CUST-1489,2025-01-09 01:50:51,Smartphone,Electronics,4,3008.390185461506,1367.0478930994198,0.15,South,1,Thursday
ORD-003113,CUST-4870,2025-09-15 14:36:27,Jeans,Clothing,1,61.508421563667,18.4525264691001,0.0,North,14,Monday
ORD-003114,CUST-3326,2025-05-22 17:24:50,Shampoo,Beauty,4,616.6801709078426,215.8380598177449,0.0,North,17,Thursday
ORD-003115,CUST-2030,2025-04-16 11:27:04,Headphones,Electronics,3,1942.0232523605273,873.9104635622374,0.0,South,11,Wednesday
ORD-003116,CUST-1373,2025-10-07 14:52:19,Smartphone,Electronics,5,3303.1237502697986,1500.9782924020117,0.15,East,14,Tuesday
ORD-003117,CUST-3657,2025-01-29 03:47:21,Smartphone,Electronics,1,942.0541541679706,423.9243693755868,0.0,South,3,Wednesday
ORD-003118,CUST-1174,2025-03-28 17:39:05,Vacuum,Home & Kitchen,3,321.8893165239514,73.31923320823336,0.1,North,17,Friday
ORD-003119,CUST-0838,2025-10-31 18:20:57,Smartwatch,Electronics,4,2261.7279409278963,1014.801615600543,0.05,South,18,Friday
ORD-003120,CUST-2629,2025-07-24 18:01:12,Vacuum,Home & Kitchen,1,162.61979286543183,40.65494821635796,0.0,North,18,Thursday
ORD-003121,CUST-1420,2025-06-03 11:45:44,Hair Dryer,Beauty,4,408.6116311541386,140.32583648846077,0.05,East,11,Tuesday
ORD-003122,CUST-3133,2025-12-26 18:21:36,Hair Dryer,Beauty,5,906.9343267549739,317.42701436424085,0.0,West,18,Friday
ORD-003123,CUST-0551,2025-05-31 20:37:30,Laptop,Electronics,5,3352.6595431319574,1504.285400273681,0.05,North,20,Saturday
ORD-003124,CUST-3283,2025-04-05 10:03:53,Jeans,Clothing,2,317.54665992494307,89.97155364540053,0.1,East,10,Saturday
ORD-003125,CUST-1387,2025-10-13 17:06:23,Headphones,Electronics,3,2161.2468153247864,972.5610668961539,0.0,East,17,Monday
ORD-003126,CUST-0002,2025-07-07 17:33:20,Jacket,Clothing,5,266.5025296841436,75.50905007717401,0.1,West,17,Monday
ORD-003127,CUST-0603,2025-08-06 17:19:17,Biography,Books,3,86.21867123128428,17.243734246256857,0.0,East,17,Wednesday
ORD-003128,CUST-4678,2025-08-18 02:45:37,T-Shirt,Clothing,4,421.1899614094701,126.35698842284101,0.0,West,2,Monday
ORD-003129,CUST-4340,2025-07-08 20:20:52,Biography,Books,3,66.17068386552985,12.276403190841725,0.05,East,20,Tuesday
ORD-003130,CUST-1141,2025-11-08 21:14:03,Biography,Books,1,35.4095905464177,7.0819181092835395,0.0,West,21,Saturday
ORD-003131,CUST-3885,2025-05-13 17:44:25,Tablet,Electronics,2,1173.9453811599824,533.4545923212272,0.15,East,17,Tuesday
ORD-003132,CUST-3027,2025-05-01 09:50:58,Vacuum,Home & Kitchen,3,505.09674429539024,110.67561014707815,0.15,West,9,Thursday
ORD-003133,CUST-4859,2025-09-19 20:29:01,Tablet,Electronics,3,2865.803800283728,1289.6117101276775,0.1,South,20,Friday
ORD-003134,CUST-1849,2025-07-12 14:27:26,T-Shirt,Clothing,5,238.63478620645998,71.590435861938,0.0,North,14,Saturday
ORD-003135,CUST-3411,2025-10-03 18:31:58,Headphones,Electronics,1,1902.1268161056328,855.9570672475347,0.1,North,18,Friday
ORD-003136,CUST-0314,2025-10-10 01:09:46,Perfume,Beauty,5,661.6301427277407,231.5705499547092,0.0,West,1,Friday
ORD-003137,CUST-1970,2025-02-02 19:36:28,Jeans,Clothing,3,381.83620565357955,108.18692493518087,0.1,South,19,Sunday
ORD-003138,CUST-4818,2025-12-07 17:57:10,Cookware,Home & Kitchen,4,945.3445225376969,236.33613063442422,0.0,South,17,Sunday
ORD-003139,CUST-2682,2025-03-16 18:32:53,Toaster,Home & Kitchen,5,1128.5539747035682,239.8177196245082,0.2,South,18,Sunday
ORD-003140,CUST-1410,2025-03-06 14:49:59,Self-Help,Books,5,163.84619938031628,30.397781727137623,0.05,North,14,Thursday
ORD-003141,CUST-0565,2025-04-17 03:49:57,Coffee Maker,Home & Kitchen,1,250.36563235695783,57.02772737019594,0.1,North,3,Thursday
ORD-003142,CUST-3513,2025-04-24 20:08:00,Smartphone,Electronics,5,2477.7500732741255,1125.9187832966247,0.15,South,20,Thursday
ORD-003143,CUST-3217,2025-05-22 08:25:52,Coffee Maker,Home & Kitchen,5,1872.48533013443,426.510547419509,0.1,South,8,Thursday
ORD-003144,CUST-1851,2025-01-15 20:37:08,Jacket,Clothing,2,230.8620477086327,67.1322533468524,0.05,South,20,Wednesday
ORD-003145,CUST-4766,2025-06-06 18:44:28,Vacuum,Home & Kitchen,3,577.4013727644929,126.51883020869035,0.15,West,18,Friday
ORD-003146,CUST-0116,2025-04-27 17:25:12,Laptop,Electronics,1,358.97560782896426,163.1227394399264,0.15,East,17,Sunday
ORD-003147,CUST-1479,2025-07-01 20:30:33,Headphones,Electronics,5,5139.587908317696,2312.8145587429635,0.0,East,20,Tuesday
ORD-003148,CUST-4626,2025-06-25 19:22:52,Lipstick,Beauty,3,388.2997450973686,135.904910784079,0.0,West,19,Wednesday
ORD-003149,CUST-1573,2025-07-12 01:35:43,Laptop,Electronics,1,1546.879335719023,696.0957010735603,0.0,West,1,Saturday
ORD-003150,CUST-1229,2025-01-18 22:29:40,Jacket,Clothing,5,856.5856368610056,256.97569105830166,0.0,North,22,Saturday
ORD-003151,CUST-2657,2025-08-10 06:08:50,Laptop,Electronics,4,7080.514356617937,3186.231460478072,0.0,West,6,Sunday
ORD-003152,CUST-4107,2025-01-10 10:39:17,Laptop,Electronics,2,1395.180104801622,627.83104716073,0.0,South,10,Friday
ORD-003153,CUST-0500,2025-07-10 17:23:17,Headphones,Electronics,1,942.2578593356301,422.77622372822356,0.05,North,17,Thursday
ORD-003154,CUST-4728,2025-08-07 14:05:35,T-Shirt,Clothing,4,227.62320324875108,63.2658609029617,0.15,South,14,Thursday
ORD-003155,CUST-3957,2025-07-27 17:53:56,Perfume,Beauty,1,134.24556904701817,46.98594916645635,0.0,West,17,Sunday
ORD-003156,CUST-0896,2025-05-01 19:08:27,Headphones,Electronics,1,772.2795287532455,347.5257879389605,0.0,East,19,Thursday
ORD-003157,CUST-3554,2025-11-24 04:14:14,Tablet,Electronics,2,1405.8677543682536,630.7906634731243,0.05,North,4,Monday
ORD-003158,CUST-1899,2025-06-20 09:37:50,T-Shirt,Clothing,4,578.486650096992,173.54599502909758,0.0,South,9,Friday
ORD-003159,CUST-2001,2025-04-02 20:54:57,Sneakers,Clothing,5,216.2242989828305,64.86728969484915,0.0,East,20,Wednesday
ORD-003160,CUST-3903,2025-05-08 18:46:16,Perfume,Beauty,3,273.8871724670649,94.05862107092624,0.05,West,18,Thursday
ORD-003161,CUST-4817,2025-10-22 17:30:06,Sneakers,Clothing,4,608.401396441377,182.52041893241307,0.0,North,17,Wednesday
ORD-003162,CUST-0599,2025-11-13 18:55:16,Jeans,Clothing,1,123.57395416212005,37.072186248636015,0.0,North,18,Thursday
ORD-003163,CUST-2092,2025-12-15 17:13:21,Sneakers,Clothing,4,485.66190812959286,134.98544211248978,0.15,East,17,Monday
ORD-003164,CUST-2392,2025-02-10 17:59:45,Self-Help,Books,3,83.99124803482805,15.582586806461519,0.05,South,17,Monday
ORD-003165,CUST-1855,2025-05-21 21:08:52,Sneakers,Clothing,4,207.1323528336829,62.13970585010487,0.0,South,21,Wednesday
ORD-003166,CUST-1786,2025-08-29 22:32:18,Headphones,Electronics,3,3455.6172736506414,1598.2229890634217,0.2,South,22,Friday
ORD-003167,CUST-0253,2025-09-05 02:33:45,Headphones,Electronics,2,1163.135442640525,521.8805078163409,0.05,West,2,Friday
ORD-003168,CUST-3438,2025-09-07 17:45:43,Perfume,Beauty,1,111.42375487892492,38.99831420762372,0.0,East,17,Sunday
ORD-003169,CUST-2164,2025-02-26 19:24:30,Fiction Novel,Books,5,316.9025844300143,63.38051688600287,0.0,East,19,Wednesday
ORD-003170,CUST-0967,2025-09-17 20:14:35,Headphones,Electronics,4,3072.715625471462,1382.722031462158,0.0,North,20,Wednesday
ORD-003171,CUST-4060,2025-06-11 06:20:33,Self-Help,Books,2,86.33297549966817,12.949946324950224,0.2,North,6,Wednesday
ORD-003172,CUST-3998,2025-10-01 21:11:21,T-Shirt,Clothing,4,423.6700988138817,127.1010296441645,0.0,East,21,Wednesday
ORD-003173,CUST-2428,2025-10-05 19:21:37,Jacket,Clothing,2,99.61791225158227,27.39492586918513,0.2,West,19,Sunday
ORD-003174,CUST-1456,2025-11-27 03:59:48,Smartphone,Electronics,3,3962.9794021834855,1783.3407309825684,0.1,South,3,Thursday
ORD-003175,CUST-3189,2025-03-14 08:03:00,Biography,Books,2,59.49202884546473,11.037336930540167,0.05,South,8,Friday
ORD-003176,CUST-1410,2025-04-08 20:26:56,Laptop,Electronics,3,4292.000442004053,1931.4001989018238,0.0,North,20,Tuesday
ORD-003177,CUST-1150,2025-06-18 18:43:01,Blender,Home & Kitchen,2,670.6046799370044,167.6511699842511,0.0,East,18,Wednesday
ORD-003178,CUST-3653,2025-03-23 01:27:21,Headphones,Electronics,4,6229.2962987621795,2803.1833344429806,0.0,East,1,Sunday
ORD-003179,CUST-0198,2025-05-30 20:35:48,Self-Help,Books,5,150.78658317527103,30.157316635054208,0.0,South,20,Friday
ORD-003180,CUST-0468,2025-09-23 22:49:30,Smartwatch,Electronics,1,473.3274637466195,215.08556808486094,0.15,South,22,Tuesday
ORD-003181,CUST-0036,2025-12-14 19:44:37,Smartphone,Electronics,5,7445.169637304568,3383.172673422223,0.15,North,19,Sunday
ORD-003182,CUST-0749,2025-07-09 01:17:41,Laptop,Electronics,2,1432.56451525523,642.769078555307,0.05,South,1,Wednesday
ORD-003183,CUST-0352,2025-10-06 00:30:46,Laptop,Electronics,3,4136.803065685495,1861.561379558473,0.0,South,0,Monday
ORD-003184,CUST-4981,2025-09-16 19:33:43,T-Shirt,Clothing,4,234.024556920357,70.20736707610709,0.0,West,19,Tuesday
ORD-003185,CUST-1416,2025-05-03 17:47:35,Laptop,Electronics,1,1239.3879238031573,557.7245657114207,0.1,West,17,Saturday
ORD-003186,CUST-0732,2025-07-19 16:10:31,Skincare Set,Beauty,1,104.29648136170583,35.3449186836892,0.1,South,16,Saturday
ORD-003187,CUST-1167,2025-12-05 12:22:44,Jacket,Clothing,4,340.13763483319667,93.53784957912907,0.2,East,12,Friday
ORD-003188,CUST-4690,2025-07-08 01:59:17,Jacket,Clothing,2,123.41810248365383,34.96846237036858,0.1,West,1,Tuesday
ORD-003189,CUST-2577,2025-10-27 13:06:24,Tablet,Electronics,1,888.6077127032597,399.8734707164669,0.0,West,13,Monday
ORD-003190,CUST-1798,2025-07-07 20:34:52,Sneakers,Clothing,4,466.9658580578464,140.08975741735392,0.0,East,20,Monday
ORD-003191,CUST-4378,2025-07-24 14:13:21,Smartwatch,Electronics,2,1829.7096097622473,823.3693243930113,0.0,South,14,Thursday
ORD-003192,CUST-1963,2025-01-28 02:40:08,Cookware,Home & Kitchen,4,468.459386313648,102.64771847166699,0.15,South,2,Tuesday
ORD-003193,CUST-1650,2025-03-16 21:18:49,Laptop,Electronics,1,1354.8093266828553,609.6641970072848,0.0,North,21,Sunday
ORD-003194,CUST-1025,2025-09-03 14:35:38,Cookware,Home & Kitchen,5,1880.5894676303353,470.14736690758383,0.0,East,14,Wednesday
ORD-003195,CUST-1862,2025-04-25 18:05:36,Jeans,Clothing,1,94.53044116448075,28.359132349344222,0.0,South,18,Friday
ORD-003196,CUST-1553,2025-10-26 18:16:41,Hair Dryer,Beauty,1,177.46890219758762,60.946557202066266,0.05,East,18,Sunday
ORD-003197,CUST-3397,2025-08-08 21:51:58,Smartwatch,Electronics,5,5716.665646658245,2564.977612513765,0.05,North,21,Friday
ORD-003198,CUST-1420,2025-01-29 19:49:44,Laptop,Electronics,2,1361.405024219706,612.6322608988678,0.0,South,19,Wednesday
ORD-003199,CUST-2873,2025-07-01 04:04:22,Cookware,Home & Kitchen,4,876.5328528646118,219.13321321615294,0.0,North,4,Tuesday
ORD-003200,CUST-0325,2025-06-29 20:25:19,Lipstick,Beauty,2,152.7993336539919,53.479766778897165,0.0,West,20,Sunday
ORD-003201,CUST-0946,2025-09-14 17:17:20,Blender,Home & Kitchen,2,693.2356643943767,157.9036791120525,0.1,East,17,Sunday
ORD-003202,CUST-2027,2025-06-17 18:48:12,Laptop,Electronics,4,3465.7058124651144,1559.5676156093014,0.1,West,18,Tuesday
ORD-003203,CUST-4696,2025-03-28 21:12:27,Sneakers,Clothing,2,159.39242874697837,45.16118814497721,0.1,West,21,Friday
ORD-003204,CUST-1859,2025-11-03 18:28:00,Shampoo,Beauty,3,273.28100118069364,95.64835041324277,0.0,West,18,Monday
ORD-003205,CUST-3328,2025-06-02 12:41:26,Headphones,Electronics,1,849.7881091559258,382.40464912016665,0.0,North,12,Monday
ORD-003206,CUST-1239,2025-01-17 23:16:58,Tablet,Electronics,3,3429.6871631261274,1543.3592234067576,0.0,West,23,Friday
ORD-003207,CUST-0604,2025-01-07 18:29:26,Self-Help,Books,4,164.99487390866574,32.99897478173315,0.0,East,18,Tuesday
ORD-003208,CUST-0277,2025-08-22 20:38:59,Shampoo,Beauty,5,914.0231999298884,313.8948094496064,0.05,South,20,Friday
ORD-003209,CUST-1492,2025-08-10 19:04:47,Vacuum,Home & Kitchen,5,2641.970915625073,660.4927289062682,0.0,West,19,Sunday
ORD-003210,CUST-0772,2025-03-11 19:48:38,Skincare Set,Beauty,4,486.2693183796939,170.19426143289286,0.0,East,19,Tuesday
ORD-003211,CUST-0851,2025-04-05 17:41:51,Smartwatch,Electronics,4,2374.4264989253347,1068.4919245164006,0.0,East,17,Saturday
ORD-003212,CUST-3803,2025-11-24 08:17:53,T-Shirt,Clothing,2,107.17735082594555,32.15320524778367,0.0,East,8,Monday
ORD-003213,CUST-0079,2025-10-12 19:55:32,Cookware,Home & Kitchen,1,305.11192995331976,76.27798248832994,0.0,North,19,Sunday
ORD-003214,CUST-2785,2025-02-13 20:24:38,Coffee Maker,Home & Kitchen,3,406.21285600748456,101.55321400187114,0.0,East,20,Thursday
ORD-003215,CUST-1869,2025-07-20 02:25:41,Self-Help,Books,4,295.33460159663866,59.066920319327735,0.0,North,2,Sunday
ORD-003216,CUST-2511,2025-02-21 17:51:56,Skincare Set,Beauty,5,612.3908883764827,214.33681093176892,0.0,East,17,Friday
ORD-003217,CUST-2802,2025-01-31 17:45:25,Jeans,Clothing,1,40.71757857992586,12.215273573977758,0.0,North,17,Friday
ORD-003218,CUST-1538,2025-10-29 20:55:23,Smartphone,Electronics,1,853.8244035819013,384.22098161185556,0.0,East,20,Wednesday
ORD-003219,CUST-1445,2025-06-29 21:32:37,Sneakers,Clothing,2,151.64139853572522,44.095722468941155,0.05,North,21,Sunday
ORD-003220,CUST-3670,2025-08-18 18:09:31,Toaster,Home & Kitchen,5,772.8876356947544,176.04662813047184,0.1,West,18,Monday
ORD-003221,CUST-4359,2025-01-29 18:16:59,Smartphone,Electronics,1,815.4990057190554,366.9745525735749,0.0,North,18,Wednesday
ORD-003222,CUST-0949,2025-07-27 02:22:27,Self-Help,Books,5,160.37176222224605,29.753182201758808,0.05,South,2,Sunday
ORD-003223,CUST-0476,2025-12-23 18:36:42,Smartphone,Electronics,3,4231.9040756543845,1904.356834044473,0.0,North,18,Tuesday
ORD-003224,CUST-4518,2025-11-24 13:04:54,Laptop,Electronics,5,9196.68866058704,4138.509897264168,0.0,East,13,Monday
ORD-003225,CUST-1717,2025-04-10 10:37:33,T-Shirt,Clothing,1,105.51235822207725,31.653707466623175,0.0,North,10,Thursday
ORD-003226,CUST-2753,2025-11-12 08:52:09,Coffee Maker,Home & Kitchen,5,901.0995637869923,205.25045619592603,0.1,East,8,Wednesday
ORD-003227,CUST-1770,2025-01-03 18:01:20,Jeans,Clothing,5,573.3125971052901,171.99377913158705,0.0,North,18,Friday
ORD-003228,CUST-0595,2025-08-14 18:10:06,Vacuum,Home & Kitchen,5,1459.0739529926866,364.76848824817165,0.0,West,18,Thursday
ORD-003229,CUST-2930,2025-11-21 01:53:44,Jacket,Clothing,1,97.03554305105624,28.216914492478196,0.05,North,1,Friday
ORD-003230,CUST-2608,2025-03-13 19:06:26,Smartwatch,Electronics,3,5036.111860413134,2329.201735441074,0.2,West,19,Thursday
ORD-003231,CUST-1012,2025-02-06 18:38:22,Smartphone,Electronics,5,6758.917789213336,3032.6196922654576,0.05,North,18,Thursday
ORD-003232,CUST-2233,2025-03-17 03:51:20,Toaster,Home & Kitchen,3,885.9504033387092,221.4876008346773,0.0,North,3,Monday
ORD-003233,CUST-3972,2025-04-01 17:23:53,T-Shirt,Clothing,1,48.82090672641831,13.425749349765033,0.2,North,17,Tuesday
ORD-003234,CUST-2939,2025-03-12 20:10:51,Skincare Set,Beauty,4,628.7742713778908,215.93432214424936,0.05,North,20,Wednesday
ORD-003235,CUST-0474,2025-12-01 20:28:08,Socks,Clothing,5,166.03324239347302,47.04275201148402,0.1,South,20,Monday
ORD-003236,CUST-2735,2025-02-16 18:05:12,Jeans,Clothing,3,335.36142304486896,100.60842691346069,0.0,North,18,Sunday
ORD-003237,CUST-3509,2025-07-30 16:05:42,Jacket,Clothing,5,453.914494444363,136.1743483333089,0.0,West,16,Wednesday
ORD-003238,CUST-3952,2025-08-20 19:49:14,Laptop,Electronics,2,755.3428323842969,339.9042745729336,0.0,South,19,Wednesday
ORD-003239,CUST-3134,2025-04-24 18:43:02,Blender,Home & Kitchen,2,681.9130433568546,170.47826083921365,0.0,West,18,Thursday
ORD-003240,CUST-0749,2025-07-29 20:53:53,Sneakers,Clothing,1,173.37068223322277,48.18685138541044,0.15,East,20,Tuesday
ORD-003241,CUST-3545,2025-12-27 18:49:48,Biography,Books,3,151.57613633911578,28.12136213659911,0.05,East,18,Saturday
ORD-003242,CUST-3397,2025-11-24 19:22:27,Laptop,Electronics,3,1881.5440437936184,846.6948197071282,0.1,East,19,Monday
ORD-003243,CUST-0121,2025-06-06 20:40:03,Headphones,Electronics,5,6035.394086335916,2707.9860308428256,0.05,East,20,Friday
ORD-003244,CUST-2051,2025-10-01 19:49:45,Laptop,Electronics,2,2015.9907111295734,907.1958200083079,0.0,East,19,Wednesday
ORD-003245,CUST-1640,2025-11-21 18:02:26,Headphones,Electronics,5,4838.214225813821,2177.1964016162196,0.0,North,18,Friday
ORD-003246,CUST-3359,2025-11-13 20:15:06,Socks,Clothing,5,465.19728718546065,139.5591861556382,0.0,South,20,Thursday
ORD-003247,CUST-1062,2025-05-06 23:48:53,Shampoo,Beauty,1,107.6718761530457,37.68515665356599,0.0,West,23,Tuesday
ORD-003248,CUST-2941,2025-06-18 18:04:57,Toaster,Home & Kitchen,4,859.3434100438463,214.8358525109616,0.0,North,18,Wednesday
ORD-003249,CUST-4594,2025-06-02 02:20:39,Biography,Books,1,25.782573808688586,5.156514761737717,0.0,East,2,Monday
ORD-003250,CUST-3976,2025-11-17 18:25:43,Tablet,Electronics,1,1046.2557269604933,475.43091122175366,0.15,East,18,Monday
ORD-003251,CUST-4630,2025-08-25 18:06:40,Smartwatch,Electronics,1,824.1936635035617,370.8871485766028,0.1,West,18,Monday
ORD-003252,CUST-4900,2025-03-16 19:59:05,Headphones,Electronics,5,3669.230568661921,1646.325820939099,0.05,South,19,Sunday
ORD-003253,CUST-0054,2025-07-25 19:57:29,Tablet,Electronics,5,4274.52617502389,1923.5367787607506,0.0,South,19,Friday
ORD-003254,CUST-3103,2025-10-24 10:28:59,Sneakers,Clothing,5,281.6522700638106,78.28276329714735,0.15,North,10,Friday
ORD-003255,CUST-2055,2025-06-26 07:48:23,T-Shirt,Clothing,5,287.4409870682535,79.89168611161752,0.15,North,7,Thursday
ORD-003256,CUST-4312,2025-02-16 18:06:48,Fiction Novel,Books,2,74.40028458212213,11.925927969781345,0.15,South,18,Sunday
ORD-003257,CUST-1226,2025-11-22 03:50:30,Skincare Set,Beauty,3,301.1703708856168,101.4235513717739,0.15,North,3,Saturday
ORD-003258,CUST-4911,2025-07-07 03:22:38,Jeans,Clothing,2,187.3440966227568,56.20322898682704,0.0,East,3,Monday
ORD-003259,CUST-3060,2025-05-03 02:12:42,Coffee Maker,Home & Kitchen,3,1355.155653211086,308.674343231414,0.1,North,2,Saturday
ORD-003260,CUST-3953,2025-11-27 01:22:57,Vacuum,Home & Kitchen,5,861.6404295953758,196.26254229672446,0.1,North,1,Thursday
ORD-003261,CUST-0419,2025-01-30 09:46:30,Laptop,Electronics,2,1533.512194756312,690.0804876403405,0.0,North,9,Thursday
ORD-003262,CUST-0907,2025-05-20 22:22:27,Perfume,Beauty,3,296.60620276028556,99.88650063544911,0.15,South,22,Tuesday
ORD-003263,CUST-3789,2025-05-23 05:33:00,Laptop,Electronics,4,3615.394727133525,1626.9276272100865,0.1,West,5,Friday
ORD-003264,CUST-0116,2025-05-22 19:49:31,Toaster,Home & Kitchen,1,212.9773089335663,53.24432723339157,0.0,West,19,Thursday
ORD-003265,CUST-4065,2025-05-16 17:10:12,T-Shirt,Clothing,3,413.2889163581581,123.98667490744741,0.0,North,17,Friday
ORD-003266,CUST-0070,2025-04-22 17:17:17,T-Shirt,Clothing,2,109.85015238941935,31.943267997449574,0.05,South,17,Tuesday
ORD-003267,CUST-3289,2025-10-31 17:46:21,T-Shirt,Clothing,2,270.53520527517645,81.16056158255293,0.0,North,17,Friday
ORD-003268,CUST-1801,2025-10-11 20:49:01,Sci-Fi Comic,Books,4,213.80326011532907,34.27140493025128,0.15,West,20,Saturday
ORD-003269,CUST-3042,2025-12-28 20:43:03,Smartwatch,Electronics,3,3248.382420896045,1476.1031883189382,0.15,South,20,Sunday
ORD-003270,CUST-3487,2025-02-18 18:14:27,Smartwatch,Electronics,1,1150.4935572857557,517.7221007785901,0.0,East,18,Tuesday
ORD-003271,CUST-1677,2025-01-26 22:25:45,Socks,Clothing,2,131.2849399464722,39.385481983941666,0.0,East,22,Sunday
ORD-003272,CUST-0514,2025-10-24 17:51:50,Smartwatch,Electronics,5,4772.918858098389,2147.8134861442754,0.0,South,17,Friday
ORD-003273,CUST-0353,2025-12-26 20:30:11,Coffee Maker,Home & Kitchen,5,1074.2101029935407,268.55252574838516,0.0,South,20,Friday
ORD-003274,CUST-2928,2025-06-17 18:53:27,Coffee Maker,Home & Kitchen,3,831.8502834437164,207.9625708609291,0.0,South,18,Tuesday
ORD-003275,CUST-2577,2025-09-10 18:57:47,Self-Help,Books,4,117.98512628061142,23.597025256122283,0.0,East,18,Wednesday
ORD-003276,CUST-3713,2025-01-23 17:25:06,Coffee Maker,Home & Kitchen,1,214.29035628859953,53.57258907214988,0.0,East,17,Thursday
ORD-003277,CUST-2528,2025-07-08 04:44:03,Hair Dryer,Beauty,3,417.30402597754204,146.0564090921397,0.0,North,4,Tuesday
ORD-003278,CUST-2103,2025-01-15 18:57:44,Coffee Maker,Home & Kitchen,3,704.5654318311523,176.14135795778807,0.0,East,18,Wednesday
ORD-003279,CUST-1979,2025-01-01 19:35:18,Skincare Set,Beauty,1,71.35967931857643,24.183002435739787,0.1,East,19,Wednesday
ORD-003280,CUST-0128,2025-07-29 19:59:32,Smartphone,Electronics,2,1725.1550805780528,776.3197862601238,0.0,South,19,Tuesday
ORD-003281,CUST-1656,2025-02-18 21:39:12,Jeans,Clothing,5,285.3129476273265,82.96600187584099,0.05,South,21,Tuesday
ORD-003282,CUST-4883,2025-05-05 20:42:53,Skincare Set,Beauty,2,114.22596551484456,38.709910535586204,0.1,South,20,Monday
ORD-003283,CUST-4378,2025-11-18 17:02:50,Coffee Maker,Home & Kitchen,4,852.9972768338514,186.90675624741746,0.15,South,17,Tuesday
ORD-003284,CUST-1624,2025-02-19 20:48:05,Textbook,Books,1,39.35040109066115,7.87008021813223,0.0,East,20,Wednesday
ORD-003285,CUST-2926,2025-11-29 18:36:14,Laptop,Electronics,2,1201.5050240699186,540.6772608314634,0.0,North,18,Saturday
ORD-003286,CUST-4246,2025-01-14 20:48:06,Biography,Books,3,78.49850677042488,13.519187277128728,0.1,East,20,Tuesday
ORD-003287,CUST-2187,2025-07-20 20:46:19,Blender,Home & Kitchen,3,510.40943399595653,121.55803625430018,0.05,East,20,Sunday
ORD-003288,CUST-0090,2025-01-26 19:25:00,Smartwatch,Electronics,4,3985.359415362516,1843.2287296051632,0.2,South,19,Sunday
ORD-003289,CUST-0377,2025-10-14 08:09:55,Smartphone,Electronics,4,3946.6238581809585,1793.3923120263476,0.15,North,8,Tuesday
ORD-003290,CUST-2529,2025-08-04 18:44:07,Headphones,Electronics,1,1148.6866319708956,516.9089843869031,0.1,West,18,Monday
ORD-003291,CUST-4851,2025-10-17 17:54:54,Perfume,Beauty,2,261.0736353167529,88.47495419067737,0.1,West,17,Friday
ORD-003292,CUST-3475,2025-10-25 13:54:10,Toaster,Home & Kitchen,3,659.560513592636,164.890128398159,0.0,East,13,Saturday
ORD-003293,CUST-0361,2025-11-21 18:19:22,Hair Dryer,Beauty,1,76.3483537360227,26.721923807607947,0.0,South,18,Friday
ORD-003294,CUST-0937,2025-07-10 20:41:02,Sneakers,Clothing,1,71.34970139766125,21.40491041929838,0.0,East,20,Thursday
ORD-003295,CUST-3847,2025-02-01 17:26:06,Lipstick,Beauty,3,258.01218767045,90.30426568465748,0.0,South,17,Saturday
ORD-003296,CUST-4211,2025-08-01 19:14:01,Jacket,Clothing,2,268.03077828981617,80.40923348694484,0.0,East,19,Friday
ORD-003297,CUST-3080,2025-08-26 19:12:52,Smartphone,Electronics,5,4624.892341036373,2081.201553466368,0.0,East,19,Tuesday
ORD-003298,CUST-3212,2025-01-27 15:38:27,Smartwatch,Electronics,4,2360.186500520648,1062.0839252342917,0.0,South,15,Monday
ORD-003299,CUST-0138,2025-08-13 17:33:21,Lipstick,Beauty,2,152.87262956792563,51.806835575797,0.1,West,17,Wednesday
ORD-003300,CUST-4134,2025-07-30 17:40:49,Tablet,Electronics,5,5199.592468966523,2339.8166110349352,0.1,East,17,Wednesday
ORD-003301,CUST-3924,2025-01-01 20:34:59,Smartwatch,Electronics,5,3853.2340613168417,1733.9553275925787,0.0,South,20,Wednesday
ORD-003302,CUST-1264,2025-08-25 20:23:55,Headphones,Electronics,3,1995.5447079382925,897.9951185722316,0.0,South,20,Monday
ORD-003303,CUST-3535,2025-11-20 01:22:14,Tablet,Electronics,5,5084.164539149674,2287.8740426173536,0.0,East,1,Thursday
ORD-003304,CUST-1055,2025-11-10 18:36:18,Self-Help,Books,4,159.31549454890788,29.557216751836858,0.05,South,18,Monday
ORD-003305,CUST-0198,2025-08-07 17:44:07,Jacket,Clothing,1,44.0055610635193,13.20166831905579,0.0,East,17,Thursday
ORD-003306,CUST-1005,2025-07-02 17:59:24,Vacuum,Home & Kitchen,2,428.019103403685,107.00477585092125,0.0,West,17,Wednesday
ORD-003307,CUST-0885,2025-08-22 14:45:50,Hair Dryer,Beauty,4,424.8200950965682,148.68703328379885,0.0,East,14,Friday
ORD-003308,CUST-1665,2025-03-28 19:07:25,Sneakers,Clothing,5,380.54273581034164,114.1628207431025,0.0,North,19,Friday
ORD-003309,CUST-2083,2025-03-09 20:11:42,Textbook,Books,1,62.14835450264405,12.42967090052881,0.0,North,20,Sunday
ORD-003310,CUST-2521,2025-05-28 05:08:08,Smartwatch,Electronics,1,899.9718322587747,404.9873245164486,0.0,East,5,Wednesday
